基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
100055,富国全球科技互联网股票(QDII)A,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,9.80%,,17.0,1
100055,富国全球科技互联网股票(QDII)A,QDII-普通股票,AMD,超威半导体,超威半导体,电芯片/核心半导体,7.40%,,11.0,1
100055,富国全球科技互联网股票(QDII)A,QDII-普通股票,INTC,英特尔,英特尔,电芯片/核心半导体,3.66%,,25.1,1
100055,富国全球科技互联网股票(QDII)A,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,3.58%,,0.82,1
118001,易方达亚洲精选股票,QDII-普通股票,005930,三星电子,三星电子,存储,9.18%,,38.5,1
118001,易方达亚洲精选股票,QDII-普通股票,000660,SK海力士,SK海力士,存储,7.59%,,6.6,1
118001,易方达亚洲精选股票,QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,6.79%,,9.2,1
118001,易方达亚洲精选股票,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,5.19%,,1.8,1
118001,易方达亚洲精选股票,QDII-普通股票,2330,台积电,台积电,电芯片/核心半导体,3.31%,,27.5,1
159101,港股通科技ETF华夏,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.48%,16625.93,371.4,1
159120,港股通科技ETF国联安,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.46%,799.07,17.85,1
159120,港股通科技ETF国联安,指数型-股票,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.09%,452.5,6.6,1
159125,港股通科技ETF招商,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.43%,3415.61,76.3,1
159128,港股科技ETF天弘,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.48%,11708.43,261.55,1
159131,港股通信息技术ETF华宝,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,12.44%,6159.74,137.6,1
159131,港股通信息技术ETF华宝,指数型-股票,01347,华虹半导体,华虹半导体,电芯片/核心半导体,7.05%,3489.76,50.9,1
159135,港股通科技ETF前海开源,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.50%,3771.5,84.25,2
159135,港股通科技ETF前海开源,指数型-股票,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.09%,2118.54,30.9,2
159152,港股通科技ETF平安,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.36%,4158.72,92.9,2
159152,港股通科技ETF平安,指数型-股票,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.99%,2317.36,33.8,2
159251,港股通科技ETF万家,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.45%,1372.06,30.65,1
159262,港股通科技ETF广发,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.43%,50007.61,1117.1,1
159262,港股通科技ETF广发,指数型-股票,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.04%,27986.63,408.2,1
159269,港股通科技ETF南方,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.19%,11784.53,263.25,1
159501,纳指ETF嘉实,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.16%,,65.01,1
159501,纳指ETF嘉实,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.83%,,12.69,1
159509,纳指科技ETF景顺,指数型-海外股票,MU,美光科技,美光科技,存储,2.94%,,14.07,1
159509,纳指科技ETF景顺,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,12.69%,,117.52,1
159509,纳指科技ETF景顺,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,7.25%,,37.84,1
159509,纳指科技ETF景顺,指数型-海外股票,AMD,超威半导体,超威半导体,电芯片/核心半导体,2.40%,,19.06,1
159509,纳指科技ETF景顺,指数型-海外股票,AMAT,应用材料,应用材料,电芯片/核心半导体,1.98%,,9.34,1
159513,纳斯达克100ETF大成,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,6.97%,,32.2,1
159513,纳斯达克100ETF大成,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.41%,,6.26,1
159519,港股国企ETF国泰,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.53%,,13.23,1
159577,美国50ETF汇添富,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,11.62%,,6.92,1
159577,美国50ETF汇添富,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,3.82%,,1.28,1
159612,标普500ETF国泰,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,6.90%,,4.26,1
159612,标普500ETF国泰,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.39%,,0.83,1
159632,纳斯达克ETF华安,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.96%,,58.75,1
159632,纳斯达克ETF华安,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.75%,,11.42,1
159636,港股通科技30ETF工银,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.46%,162020.01,3619.3,1
159655,标普500ETF华夏,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.47%,,20.99,1
159655,标普500ETF华夏,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.59%,,4.1,1
159659,纳斯达克100ETF招商,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.66%,,54.29,1
159659,纳斯达克100ETF招商,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,3.00%,,10.59,1
159660,纳指ETF汇添富,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.31%,,24.76,1
159660,纳指ETF汇添富,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.88%,,4.83,1
159696,纳指ETF易方达,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.04%,,25.04,1
159696,纳指ETF易方达,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.78%,,4.89,1
159723,科技龙头ETF汇添富,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.33%,179.06,4.0,1
159740,恒生科技ETF大成,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.16%,,2533.7,1
159741,恒生科技ETF嘉实,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.45%,,162.35,1
159742,恒生科技ETF博时,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.29%,,669.15,1
159747,香港科技ETF南方,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.15%,,45.55,1
159750,港股科技50ETF招商,指数型-海外股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.37%,,162.7,1
159751,港股通科技ETF鹏华,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.01%,6788.7,151.65,1
159941,纳指ETF广发,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.88%,,180.38,1
159941,纳指ETF广发,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.70%,,34.77,1
160125,南方香港优选股票,QDII-普通股票,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.00%,,14.15,1
160213,国泰纳斯达克100指数,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.04%,,9.55,1
160213,国泰纳斯达克100指数,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.44%,,1.87,1
160322,华夏港股通精选股票发起式(LOF)A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.14%,631.19,14.1,1
160644,鹏华港美互联股票人民币,QDII-普通股票,SNDK,闪迪,闪迪,存储,8.57%,,0.55,1
160644,鹏华港美互联股票人民币,QDII-普通股票,MU,美光科技,美光科技,存储,7.49%,,0.91,1
160644,鹏华港美互联股票人民币,QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,9.09%,,1.1,1
160644,鹏华港美互联股票人民币,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,9.05%,,2.13,1
160644,鹏华港美互联股票人民币,QDII-普通股票,AVGO,博通,博通,电芯片/核心半导体,3.49%,,0.46,1
160644,鹏华港美互联股票人民币,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,2.85%,,0.09,1
160646,鹏华中证沪港深科技龙头指数(LOF)A,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.23%,192.49,4.3,1
161124,易方达香港小型股指数A,指数型-海外股票,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.30%,,2.5,1
161125,易方达标普500指数人民币A,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,6.60%,,8.68,1
161125,易方达标普500指数人民币A,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.29%,,1.7,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,MU,美光科技,美光科技,存储,1.81%,,2.67,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,20.16%,,57.71,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,6.98%,,11.26,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,AMD,超威半导体,超威半导体,电芯片/核心半导体,1.58%,,3.87,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,AMAT,应用材料,应用材料,电芯片/核心半导体,1.29%,,1.89,1
161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,LRCX,拉姆研究,拉姆研究,电芯片/核心半导体,1.27%,,2.97,1
161132,易方达科顺定开混合,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.09%,492.82,3.05,1
161837,银华大盘两年定开混合,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.97%,980.42,14.3,1
161837,银华大盘两年定开混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.74%,935.6,20.9,1
163813,中银全球策略(QDII-FOF)A,QDII-FOF,GLW,康宁,康宁,光芯片/光通信,0.17%,,0.1,1
163813,中银全球策略(QDII-FOF)A,QDII-FOF,NVDA,英伟达,英伟达,电芯片/核心半导体,0.45%,,0.2,1
163813,中银全球策略(QDII-FOF)A,QDII-FOF,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,0.34%,,0.02,1
163813,中银全球策略(QDII-FOF)A,QDII-FOF,AMAT,应用材料,应用材料,电芯片/核心半导体,0.22%,,0.05,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,LITE,Lumentum Holdings Inc,Lumentum,光芯片/光通信,4.15%,,0.16,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,COHR,Coherent Corp,Coherent,光芯片/光通信,3.34%,,0.38,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,4.64%,,0.72,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,4.37%,,0.35,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,KLAC,科磊,科磊,电芯片/核心半导体,3.64%,,0.07,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,AVGO,博通,博通,电芯片/核心半导体,3.43%,,0.3,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,AMD,超威半导体,超威半导体,电芯片/核心半导体,3.31%,,0.44,1
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,LRCX,拉姆研究,拉姆研究,电芯片/核心半导体,3.27%,,0.42,1
168002,国寿安保策略精选混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.92%,10664.27,66.0,1
169107,东方红恒阳五年持有混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.58%,2171.35,48.5,1
169109,东方红睿和三年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.57%,4877.69,108.95,1
202027,南方高端装备混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.31%,5142.08,75.0,1
202027,南方高端装备混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.39%,3283.55,73.35,1
241001,华宝海外中国成长混合,QDII-混合偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.44%,,2.1,1
262001,景顺长城大中华混合(QDII)A人民币,QDII-混合偏股,2330,台积电,台积电,电芯片/核心半导体,9.77%,,16.1,1
262001,景顺长城大中华混合(QDII)A人民币,QDII-混合偏股,2308,台达电,台达电,电芯片/核心半导体,4.33%,,9.1,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,SNDK,闪迪,闪迪,存储,3.54%,,12.12,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,MU,美光科技,美光科技,存储,3.26%,,20.93,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,5.21%,,8.57,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,4.47%,,55.67,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,LRCX,拉姆研究,拉姆研究,电芯片/核心半导体,4.01%,,40.72,1
270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,AVGO,博通,博通,电芯片/核心半导体,3.27%,,22.94,1
377016,摩根亚太优势混合(QDII)A,QDII-混合偏股,005930,三星电子,三星电子,存储,5.67%,,17.7,1
377016,摩根亚太优势混合(QDII)A,QDII-混合偏股,2330,台积电,台积电,电芯片/核心半导体,9.65%,,59.7,1
377016,摩根亚太优势混合(QDII)A,QDII-混合偏股,2308,台达电,台达电,电芯片/核心半导体,2.40%,,18.9,1
378006,摩根全球新兴市场混合(QDII),QDII-混合偏股,005930,三星电子,三星电子,存储,7.55%,,6.1,1
378006,摩根全球新兴市场混合(QDII),QDII-混合偏股,000660,SK海力士,SK海力士,存储,4.40%,,0.74,1
378006,摩根全球新兴市场混合(QDII),QDII-混合偏股,TSM,台积电,台积电ADR,电芯片/核心半导体,10.30%,,2.69,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,005930,三星电子,三星电子,存储,5.28%,,12.89,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,000660,SK海力士,SK海力士,存储,4.32%,,2.18,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,2330,台积电,台积电,电芯片/核心半导体,5.48%,,26.8,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,4.89%,,3.88,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,2454,联发科,联发科,电芯片/核心半导体,2.94%,,17.0,1
457001,国富亚洲机会股票(QDII)A,QDII-普通股票,2308,台达电,台达电,电芯片/核心半导体,2.86%,,17.8,1
486001,工银全球股票(QDII)人民币,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.48%,,1.05,1
486002,工银全球精选股票(QDII),QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,4.18%,,4.25,1
486002,工银全球精选股票(QDII),QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,2.69%,,1.41,1
486002,工银全球精选股票(QDII),QDII-普通股票,AVGO,博通,博通,电芯片/核心半导体,1.80%,,1.03,1
501062,南方瑞合定开混合(LOF),混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.38%,6495.51,40.2,1
501062,南方瑞合定开混合(LOF),混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.26%,2523.05,36.8,1
501077,富国创新企业灵活配置混合(LOF)A,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,1.13%,799.82,4.95,1
501081,中欧科创主题混合(LOF)A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.46%,16381.34,365.9,1
501082,博时科创主题灵活配置混合(LOF)A,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.60%,1850.09,11.45,1
501091,嘉实欣荣混合(LOF)A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.36%,2423.7,15.0,1
501098,建信优享科技创新混合(LOF),混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.74%,419.94,6.13,1
501099,平安新兴产业混合(LOF),混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.83%,290.84,1.8,1
501188,汇添富核心精选混合(LOF),混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,6.61%,5813.98,84.8,1
501188,汇添富核心精选混合(LOF),混合型-灵活,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.16%,5418.87,121.05,1
501205,鹏华创新未来混合(LOF)C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.83%,15560.14,96.3,1
501207,华夏创新未来混合(LOF),混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.09%,6156.19,38.1,1
501208,中欧创新未来混合(LOF),混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.49%,6517.87,145.6,1
501226,长城全球新能源车股票发起式(QDII)A,QDII-普通股票,MU,美光科技,美光科技,存储,5.95%,,4.0,1
